"","Binaria","Ordinal","rpb"
"1","Fuma","Se_SP_haquantosanos","-0.463069363258879"
"2","Fuma","QtCirColuna","0.219080652643125"
"3","Fuma","Trabalho_Cansativo","-0.0372533745173514"
"4","Fuma","Licenca_Tempo","0.304352302063207"
"5","Fuma","Tempo_dor_costas","-0.189567426515991"
"6","Fuma","Tempo_dor_pernas","-0.189297267626674"
"7","Fuma","Andar_velocidade","0.0905613858737134"
"8","Fuma","Dor_costas_VAS","0.101878463489346"
"9","Fuma","Dor_pernas_VAS","0.275285817799327"
"10","Fuma","IDADE","0.0303389515351804"
"11","Cirurgia_coluna","Se_SP_haquantosanos","-0.61313001698415"
"12","Cirurgia_coluna","QtCirColuna","0.863549537927935"
"13","Cirurgia_coluna","Trabalho_Cansativo","-0.127410225065"
"14","Cirurgia_coluna","Licenca_Tempo","-0.9999"
"15","Cirurgia_coluna","Tempo_dor_costas","0.0599722393311926"
"16","Cirurgia_coluna","Tempo_dor_pernas","0.116972799688928"
"17","Cirurgia_coluna","Andar_velocidade","0.0604613601953598"
"18","Cirurgia_coluna","Dor_costas_VAS","-0.0230483886761674"
"19","Cirurgia_coluna","Dor_pernas_VAS","0.254094569408531"
"20","Cirurgia_coluna","IDADE","0.0293669103146815"
"21","Aposentado","Se_SP_haquantosanos","0.131688154007092"
"22","Aposentado","QtCirColuna","0.191117236578527"
"23","Aposentado","Trabalho_Cansativo","-0.505101728054782"
"24","Aposentado","Licenca_Tempo","-0.500007353389554"
"25","Aposentado","Tempo_dor_costas","0.0100163149904319"
"26","Aposentado","Tempo_dor_pernas","-0.109308172896149"
"27","Aposentado","Andar_velocidade","-0.214881234857641"
"28","Aposentado","Dor_costas_VAS","0.121355022425877"
"29","Aposentado","Dor_pernas_VAS","0.092038785242803"
"30","Aposentado","IDADE","0.5859499925336"
"31","Desempregado","Se_SP_haquantosanos","-0.219511225305394"
"32","Desempregado","QtCirColuna","0.24589518694582"
"33","Desempregado","Trabalho_Cansativo","-0.383928223216064"
"34","Desempregado","Licenca_Tempo","0.608704604126414"
"35","Desempregado","Tempo_dor_costas","0.168780340750796"
"36","Desempregado","Tempo_dor_pernas","-0.0911850095973537"
"37","Desempregado","Andar_velocidade","-0.122762559231319"
"38","Desempregado","Dor_costas_VAS","0.33508141402358"
"39","Desempregado","Dor_pernas_VAS","0.0978301618203458"
"40","Desempregado","IDADE","0.0464266122402861"
"41","Licenca_Medica","Se_SP_haquantosanos","-0.372251416100619"
"42","Licenca_Medica","QtCirColuna","0.228458172409143"
"43","Licenca_Medica","Trabalho_Cansativo","-0.312595800560899"
"44","Licenca_Medica","Licenca_Tempo","0.648552343618681"
"45","Licenca_Medica","Tempo_dor_costas","-0.0769163241291371"
"46","Licenca_Medica","Tempo_dor_pernas","0.123979183699482"
"47","Licenca_Medica","Andar_velocidade","-0.0462643070984944"
"48","Licenca_Medica","Dor_costas_VAS","0.181709995310605"
"49","Licenca_Medica","Dor_pernas_VAS","0.337853970753681"
"50","Licenca_Medica","IDADE","-0.0759492126584085"
"51","Aposentado_Invalidez","Se_SP_haquantosanos",NA
"52","Aposentado_Invalidez","QtCirColuna","0.668878110576698"
"53","Aposentado_Invalidez","Trabalho_Cansativo","-0.100674935623405"
"54","Aposentado_Invalidez","Licenca_Tempo","0.9999"
"55","Aposentado_Invalidez","Tempo_dor_costas","0.188155177328236"
"56","Aposentado_Invalidez","Tempo_dor_pernas","0.197177630750121"
"57","Aposentado_Invalidez","Andar_velocidade","-0.408420074963896"
"58","Aposentado_Invalidez","Dor_costas_VAS","0.142550183306148"
"59","Aposentado_Invalidez","Dor_pernas_VAS","0.663110192804442"
"60","Aposentado_Invalidez","IDADE","0.0179857751717594"
"61","Analg√.sicos","Se_SP_haquantosanos","0.333579671605852"
"62","Analg√.sicos","QtCirColuna","0.248048683288527"
"63","Analg√.sicos","Trabalho_Cansativo","0.0389797388560572"
"64","Analg√.sicos","Licenca_Tempo","-0.195655051326347"
"65","Analg√.sicos","Tempo_dor_costas","0.633733197683056"
"66","Analg√.sicos","Tempo_dor_pernas","0.429791308768722"
"67","Analg√.sicos","Andar_velocidade","-0.484965400343171"
"68","Analg√.sicos","Dor_costas_VAS","0.57145848409877"
"69","Analg√.sicos","Dor_pernas_VAS","0.33069227724438"
"70","Analg√.sicos","IDADE","0.0159525933170081"
"71","OutraDoenca","Se_SP_haquantosanos","0.731385749502556"
"72","OutraDoenca","QtCirColuna","0.0527249449607792"
"73","OutraDoenca","Trabalho_Cansativo","-0.225788598303751"
"74","OutraDoenca","Licenca_Tempo","0.304352302063207"
"75","OutraDoenca","Tempo_dor_costas","0.245061880535823"
"76","OutraDoenca","Tempo_dor_pernas","0.172542120125097"
"77","OutraDoenca","Andar_velocidade","-0.201339845592207"
"78","OutraDoenca","Dor_costas_VAS","0.156734085512486"
"79","OutraDoenca","Dor_pernas_VAS","0.108337943930224"
"80","OutraDoenca","IDADE","0.438239654571509"
"81","Dor_costas","Se_SP_haquantosanos","-0.200248787630074"
"82","Dor_costas","QtCirColuna","0.351023058460838"
"83","Dor_costas","Trabalho_Cansativo","-0.026869827188509"
"84","Dor_costas","Licenca_Tempo",NA
"85","Dor_costas","Tempo_dor_costas","0.6942251806513"
"86","Dor_costas","Tempo_dor_pernas","0.218653474049053"
"87","Dor_costas","Andar_velocidade","-0.39518327789799"
"88","Dor_costas","Dor_costas_VAS","0.9999"
"89","Dor_costas","Dor_pernas_VAS","0.403336428136101"
"90","Dor_costas","IDADE","0.0848597948645596"
"91","Dor_pernas","Se_SP_haquantosanos","0.708316064797026"
"92","Dor_pernas","QtCirColuna","0.519767457414949"
"93","Dor_pernas","Trabalho_Cansativo","-0.0640017099713312"
"94","Dor_pernas","Licenca_Tempo","0.0297203112961452"
"95","Dor_pernas","Tempo_dor_costas","0.313033674860769"
"96","Dor_pernas","Tempo_dor_pernas","0.78301751266349"
"97","Dor_pernas","Andar_velocidade","-0.47157495818379"
"98","Dor_pernas","Dor_costas_VAS","0.486730369929579"
"99","Dor_pernas","Dor_pernas_VAS","0.9999"
"100","Dor_pernas","IDADE","0.183735789277549"
"101","Retornar_trabalho","Se_SP_haquantosanos","0.501344297354366"
"102","Retornar_trabalho","QtCirColuna","0.626308817664788"
"103","Retornar_trabalho","Trabalho_Cansativo","-0.496861416188511"
"104","Retornar_trabalho","Licenca_Tempo","0.870193355676585"
"105","Retornar_trabalho","Tempo_dor_costas","0.26601138225881"
"106","Retornar_trabalho","Tempo_dor_pernas","0.0348042375455734"
"107","Retornar_trabalho","Andar_velocidade","-0.38323096967719"
"108","Retornar_trabalho","Dor_costas_VAS","0.261633337495244"
"109","Retornar_trabalho","Dor_pernas_VAS","0.382547347569216"
"110","Retornar_trabalho","IDADE","0.514937437321455"
"111","Masc","Se_SP_haquantosanos","-0.18958486190594"
"112","Masc","QtCirColuna","0.210601318646411"
"113","Masc","Trabalho_Cansativo","-0.0903436989426157"
"114","Masc","Licenca_Tempo","-0.9999"
"115","Masc","Tempo_dor_costas","0.177665578330538"
"116","Masc","Tempo_dor_pernas","0.0873466611173187"
"117","Masc","Andar_velocidade","0.00145488475866068"
"118","Masc","Dor_costas_VAS","0.229148470614245"
"119","Masc","Dor_pernas_VAS","0.0140716719281578"
"120","Masc","IDADE","0.114204710857951"
"121","Fem","Se_SP_haquantosanos","0.18958486190594"
"122","Fem","QtCirColuna","-0.210601318646411"
"123","Fem","Trabalho_Cansativo","0.0903436989426157"
"124","Fem","Licenca_Tempo","0.9999"
"125","Fem","Tempo_dor_costas","-0.177665578330538"
"126","Fem","Tempo_dor_pernas","-0.0873466611173187"
"127","Fem","Andar_velocidade","-0.00145488475866068"
"128","Fem","Dor_costas_VAS","-0.229148470614245"
"129","Fem","Dor_pernas_VAS","-0.0140716719281578"
"130","Fem","IDADE","-0.114204710857951"
"131","Casado_Amasiado","Se_SP_haquantosanos","0.269210774197823"
"132","Casado_Amasiado","QtCirColuna","-0.119622922149361"
"133","Casado_Amasiado","Trabalho_Cansativo","0.283597579391937"
"134","Casado_Amasiado","Licenca_Tempo","-0.86188902758821"
"135","Casado_Amasiado","Tempo_dor_costas","0.107757636037869"
"136","Casado_Amasiado","Tempo_dor_pernas","0.114238196200257"
"137","Casado_Amasiado","Andar_velocidade","-0.039784816645455"
"138","Casado_Amasiado","Dor_costas_VAS","0.0310085418034939"
"139","Casado_Amasiado","Dor_pernas_VAS","-0.107207059474284"
"140","Casado_Amasiado","IDADE","-0.35275312139268"
"141","Solteiro","Se_SP_haquantosanos","-0.154072758847357"
"142","Solteiro","QtCirColuna","-0.0376590680840581"
"143","Solteiro","Trabalho_Cansativo","-0.147240670406986"
"144","Solteiro","Licenca_Tempo","0.86188902758821"
"145","Solteiro","Tempo_dor_costas","-0.117419534890898"
"146","Solteiro","Tempo_dor_pernas","-0.0312094041165651"
"147","Solteiro","Andar_velocidade","0.142685306491"
"148","Solteiro","Dor_costas_VAS","-0.0771766945945508"
"149","Solteiro","Dor_pernas_VAS","0.0674805376225861"
"150","Solteiro","IDADE","0.00729895667370615"
"151","Separado_Divorciado","Se_SP_haquantosanos","-0.21933027117547"
"152","Separado_Divorciado","QtCirColuna","0.221961428780271"
"153","Separado_Divorciado","Trabalho_Cansativo","-0.254429244444419"
"154","Separado_Divorciado","Licenca_Tempo",NA
"155","Separado_Divorciado","Tempo_dor_costas","0.105742771464683"
"156","Separado_Divorciado","Tempo_dor_pernas","-0.100755996430439"
"157","Separado_Divorciado","Andar_velocidade","-0.100533942423506"
"158","Separado_Divorciado","Dor_costas_VAS","0.155385213037411"
"159","Separado_Divorciado","Dor_pernas_VAS","0.0723555283983524"
"160","Separado_Divorciado","IDADE","0.514432595877746"
"161","X4","Se_SP_haquantosanos","-0.29257763809555"
"162","X4","QtCirColuna","0.0163832051301131"
"163","X4","Trabalho_Cansativo","0.0290092811715656"
"164","X4","Licenca_Tempo",NA
"165","X4","Tempo_dor_costas","0.131444653694595"
"166","X4","Tempo_dor_pernas","-0.109867137219729"
"167","X4","Andar_velocidade","0.221034571153694"
"168","X4","Dor_costas_VAS","0.0833133140460399"
"169","X4","Dor_pernas_VAS","0.051700534068542"
"170","X4","IDADE","0.0940528793158099"
"171","X5","Se_SP_haquantosanos",NA
"172","X5","QtCirColuna","-0.111702055597661"
"173","X5","Trabalho_Cansativo","-0.187279766703681"
"174","X5","Licenca_Tempo",NA
"175","X5","Tempo_dor_costas","-0.545043600476201"
"176","X5","Tempo_dor_pernas","-0.410911893809434"
"177","X5","Andar_velocidade","0.558513029116106"
"178","X5","Dor_costas_VAS","-0.415630465577997"
"179","X5","Dor_pernas_VAS","-0.272117009103204"
"180","X5","IDADE","0.194743049166838"
"181","X6","Se_SP_haquantosanos","0.0951135784621577"
"182","X6","QtCirColuna","0.460426369116753"
"183","X6","Trabalho_Cansativo","-0.151222961719404"
"184","X6","Licenca_Tempo",NA
"185","X6","Tempo_dor_costas","0.0451525707499136"
"186","X6","Tempo_dor_pernas","-0.00125759757277648"
"187","X6","Andar_velocidade","-0.490720037462136"
"188","X6","Dor_costas_VAS","0.141395442932693"
"189","X6","Dor_pernas_VAS","0.180945446808258"
"190","X6","IDADE","0.616876584153187"
"191","Livrar_costas","Se_SP_haquantosanos","-0.633346513361635"
"192","Livrar_costas","QtCirColuna","-0.220824479494493"
"193","Livrar_costas","Trabalho_Cansativo","-0.153148180478984"
"194","Livrar_costas","Licenca_Tempo",NA
"195","Livrar_costas","Tempo_dor_costas","-0.0280365122053385"
"196","Livrar_costas","Tempo_dor_pernas","-0.365861037392877"
"197","Livrar_costas","Andar_velocidade","0.174751782232013"
"198","Livrar_costas","Dor_costas_VAS","0.247291365428437"
"199","Livrar_costas","Dor_pernas_VAS","-0.602025887717273"
"200","Livrar_costas","IDADE","-0.191749737040563"
"201","Livrar_perna","Se_SP_haquantosanos","0.633346513361635"
"202","Livrar_perna","QtCirColuna","0.419397451600416"
"203","Livrar_perna","Trabalho_Cansativo","0.153148180478984"
"204","Livrar_perna","Licenca_Tempo",NA
"205","Livrar_perna","Tempo_dor_costas","0.0280365122053385"
"206","Livrar_perna","Tempo_dor_pernas","0.365861037392877"
"207","Livrar_perna","Andar_velocidade","-0.174751782232013"
"208","Livrar_perna","Dor_costas_VAS","-0.232346490356816"
